Year,Month,Day,Min,Max,Avg,Type,Stepvalue,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
2014,1,18,21.3,23.2,22.25,1,0.158333333,21.3,21.45833333,21.61666667,21.775,21.93333333,22.09166667,22.25,22.40833333,22.56666667,22.725,22.88333333,23.04166667,23.2,23.04166667,22.88333334,22.725,22.56666667,22.40833334,22.25000001,22.09166667,21.93333334,21.77500001,21.61666667,21.45833334
2014,1,19,16,20.8,18.4,1,0.4,16,16.4,16.8,17.2,17.6,18,18.4,18.8,19.2,19.6,20,20.4,20.8,20.4,20,19.6,19.2,18.8,18.4,18,17.6,17.2,16.8,16.4
2014,1,20,16.6,23.4,20,1,0.566666667,16.6,17.16666667,17.73333333,18.3,18.86666667,19.43333333,20,20.56666667,21.13333333,21.7,22.26666667,22.83333333,23.4,22.83333333,22.26666666,21.7,21.13333333,20.56666666,20,19.43333333,18.86666666,18.29999999,17.73333333,17.16666666
2014,1,21,16.7,21.9,19.3,1,0.433333333,16.7,17.13333333,17.56666667,18,18.43333333,18.86666667,19.3,19.73333333,20.16666667,20.6,21.03333333,21.46666667,21.9,21.46666667,21.03333334,20.6,20.16666667,19.73333334,19.30000001,18.86666667,18.43333334,18.00000001,17.56666667,17.13333334
2014,1,22,16,21.7,18.85,1,0.475,16,16.475,16.95,17.425,17.9,18.375,18.85,19.325,19.8,20.275,20.75,21.225,21.7,21.225,20.75,20.275,19.8,19.325,18.85,18.375,17.9,17.425,16.95,16.475
2014,1,23,12.1,28.4,20.25,1,1.358333333,12.1,13.45833333,14.81666667,16.175,17.53333333,18.89166667,20.25,21.60833333,22.96666667,24.325,25.68333333,27.04166667,28.4,27.04166667,25.68333334,24.325,22.96666667,21.60833334,20.25000001,18.89166667,17.53333334,16.17500001,14.81666667,13.45833334
2014,1,24,16.9,21.4,19.15,1,0.375,16.9,17.275,17.65,18.025,18.4,18.775,19.15,19.525,19.9,20.275,20.65,21.025,21.4,21.025,20.65,20.275,19.9,19.525,19.15,18.775,18.4,18.025,17.65,17.275
2014,1,25,15.1,19.1,17.1,1,0.333333333,15.1,15.43333333,15.76666667,16.1,16.43333333,16.76666667,17.1,17.43333333,17.76666667,18.1,18.43333333,18.76666667,19.1,18.76666667,18.43333334,18.1,17.76666667,17.43333334,17.10000001,16.76666667,16.43333334,16.10000001,15.76666667,15.43333334
2014,1,26,11.8,27.2,19.5,1,1.283333333,11.8,13.08333333,14.36666667,15.65,16.93333333,18.21666667,19.5,20.78333333,22.06666667,23.35,24.63333333,25.91666667,27.2,25.91666667,24.63333334,23.35,22.06666667,20.78333334,19.50000001,18.21666667,16.93333334,15.65000001,14.36666667,13.08333334
2014,1,27,16.8,34.6,25.7,1,1.483333333,16.8,18.28333333,19.76666667,21.25,22.73333333,24.21666667,25.7,27.18333333,28.66666667,30.15,31.63333333,33.11666667,34.6,33.11666667,31.63333334,30.15,28.66666667,27.18333334,25.70000001,24.21666667,22.73333334,21.25000001,19.76666667,18.28333334
2014,1,28,23,41,32,1,1.5,23,24.5,26,27.5,29,30.5,32,33.5,35,36.5,38,39.5,41,39.5,38,36.5,35,33.5,32,30.5,29,27.5,26,24.5
2014,1,29,17.9,22.9,20.4,1,0.416666667,17.9,18.31666667,18.73333333,19.15,19.56666667,19.98333333,20.4,20.81666667,21.23333333,21.65,22.06666667,22.48333333,22.9,22.48333333,22.06666666,21.65,21.23333333,20.81666666,20.4,19.98333333,19.56666666,19.14999999,18.73333333,18.31666666
2014,1,30,15,28.1,21.55,1,1.091666667,15,16.09166667,17.18333333,18.275,19.36666667,20.45833333,21.55,22.64166667,23.73333333,24.825,25.91666667,27.00833333,28.1,27.00833333,25.91666666,24.825,23.73333333,22.64166666,21.55,20.45833333,19.36666666,18.27499999,17.18333333,16.09166666
2014,1,31,18.4,24.8,21.6,1,0.533333333,18.4,18.93333333,19.46666667,20,20.53333333,21.06666667,21.6,22.13333333,22.66666667,23.2,23.73333333,24.26666667,24.8,24.26666667,23.73333334,23.2,22.66666667,22.13333334,21.60000001,21.06666667,20.53333334,20.00000001,19.46666667,18.93333334
2014,2,1,18.1,27.7,22.9,1,0.8,18.1,18.9,19.7,20.5,21.3,22.1,22.9,23.7,24.5,25.3,26.1,26.9,27.7,26.9,26.1,25.3,24.5,23.7,22.9,22.1,21.3,20.5,19.7,18.9
2014,2,2,18.1,38.1,28.1,1,1.666666667,18.1,19.76666667,21.43333333,23.1,24.76666667,26.43333333,28.1,29.76666667,31.43333333,33.1,34.76666667,36.43333333,38.1,36.43333333,34.76666666,33.1,31.43333333,29.76666666,28.1,26.43333333,24.76666666,23.09999999,21.43333333,19.76666666
2014,2,3,21.8,34.6,28.2,1,1.066666667,21.8,22.86666667,23.93333333,25,26.06666667,27.13333333,28.2,29.26666667,30.33333333,31.4,32.46666667,33.53333333,34.6,33.53333333,32.46666666,31.4,30.33333333,29.26666666,28.2,27.13333333,26.06666666,24.99999999,23.93333333,22.86666666
2014,2,4,14.2,25.8,20,1,0.966666667,14.2,15.16666667,16.13333333,17.1,18.06666667,19.03333333,20,20.96666667,21.93333333,22.9,23.86666667,24.83333333,25.8,24.83333333,23.86666666,22.9,21.93333333,20.96666666,20,19.03333333,18.06666666,17.09999999,16.13333333,15.16666666
2014,2,5,13.1,30.3,21.7,1,1.433333333,13.1,14.53333333,15.96666667,17.4,18.83333333,20.26666667,21.7,23.13333333,24.56666667,26,27.43333333,28.86666667,30.3,28.86666667,27.43333334,26,24.56666667,23.13333334,21.70000001,20.26666667,18.83333334,17.40000001,15.96666667,14.53333334
2014,2,6,16.2,34.5,25.35,1,1.525,16.2,17.725,19.25,20.775,22.3,23.825,25.35,26.875,28.4,29.925,31.45,32.975,34.5,32.975,31.45,29.925,28.4,26.875,25.35,23.825,22.3,20.775,19.25,17.725
2014,2,7,22.4,35.6,29,1,1.1,22.4,23.5,24.6,25.7,26.8,27.9,29,30.1,31.2,32.3,33.4,34.5,35.6,34.5,33.4,32.3,31.2,30.1,29,27.9,26.8,25.7,24.6,23.5
2014,2,8,17.9,40.7,29.3,1,1.9,17.9,19.8,21.7,23.6,25.5,27.4,29.3,31.2,33.1,35,36.9,38.8,40.7,38.8,36.9,35,33.1,31.2,29.3,27.4,25.5,23.6,21.7,19.8
2014,2,9,21.6,39.4,30.5,1,1.483333333,21.6,23.08333333,24.56666667,26.05,27.53333333,29.01666667,30.5,31.98333333,33.46666667,34.95,36.43333333,37.91666667,39.4,37.91666667,36.43333334,34.95,33.46666667,31.98333334,30.50000001,29.01666667,27.53333334,26.05000001,24.56666667,23.08333334
2014,2,10,15.3,22.4,18.85,1,0.591666667,15.3,15.89166667,16.48333333,17.075,17.66666667,18.25833333,18.85,19.44166667,20.03333333,20.625,21.21666667,21.80833333,22.4,21.80833333,21.21666666,20.625,20.03333333,19.44166666,18.85,18.25833333,17.66666666,17.07499999,16.48333333,15.89166666
2014,2,11,14.2,25.5,19.85,1,0.941666667,14.2,15.14166667,16.08333333,17.025,17.96666667,18.90833333,19.85,20.79166667,21.73333333,22.675,23.61666667,24.55833333,25.5,24.55833333,23.61666666,22.675,21.73333333,20.79166666,19.85,18.90833333,17.96666666,17.02499999,16.08333333,15.14166666
2014,2,12,16.2,25.7,20.95,1,0.791666667,16.2,16.99166667,17.78333333,18.575,19.36666667,20.15833333,20.95,21.74166667,22.53333333,23.325,24.11666667,24.90833333,25.7,24.90833333,24.11666666,23.325,22.53333333,21.74166666,20.95,20.15833333,19.36666666,18.57499999,17.78333333,16.99166666
2014,2,13,19,25.5,22.25,1,0.541666667,19,19.54166667,20.08333333,20.625,21.16666667,21.70833333,22.25,22.79166667,23.33333333,23.875,24.41666667,24.95833333,25.5,24.95833333,24.41666666,23.875,23.33333333,22.79166666,22.25,21.70833333,21.16666666,20.62499999,20.08333333,19.54166666
2014,2,14,18.9,25.5,22.2,1,0.55,18.9,19.45,20,20.55,21.1,21.65,22.2,22.75,23.3,23.85,24.4,24.95,25.5,24.95,24.4,23.85,23.3,22.75,22.2,21.65,21.1,20.55,20,19.45
2014,2,15,20.3,28.2,24.25,1,0.658333333,20.3,20.95833333,21.61666667,22.275,22.93333333,23.59166667,24.25,24.90833333,25.56666667,26.225,26.88333333,27.54166667,28.2,27.54166667,26.88333334,26.225,25.56666667,24.90833334,24.25000001,23.59166667,22.93333334,22.27500001,21.61666667,20.95833334
2014,2,16,16.7,21.6,19.15,1,0.408333333,16.7,17.10833333,17.51666667,17.925,18.33333333,18.74166667,19.15,19.55833333,19.96666667,20.375,20.78333333,21.19166667,21.6,21.19166667,20.78333334,20.375,19.96666667,19.55833334,19.15000001,18.74166667,18.33333334,17.92500001,17.51666667,17.10833334
2014,2,17,16.1,24.6,20.35,1,0.708333333,16.1,16.80833333,17.51666667,18.225,18.93333333,19.64166667,20.35,21.05833333,21.76666667,22.475,23.18333333,23.89166667,24.6,23.89166667,23.18333334,22.475,21.76666667,21.05833334,20.35000001,19.64166667,18.93333334,18.22500001,17.51666667,16.80833334
2014,2,18,14.5,30.7,22.6,1,1.35,14.5,15.85,17.2,18.55,19.9,21.25,22.6,23.95,25.3,26.65,28,29.35,30.7,29.35,28,26.65,25.3,23.95,22.6,21.25,19.9,18.55,17.2,15.85
2014,2,19,17.2,24.6,20.9,1,0.616666667,17.2,17.81666667,18.43333333,19.05,19.66666667,20.28333333,20.9,21.51666667,22.13333333,22.75,23.36666667,23.98333333,24.6,23.98333333,23.36666666,22.75,22.13333333,21.51666666,20.9,20.28333333,19.66666666,19.04999999,18.43333333,17.81666666
2014,2,20,12.7,20,16.35,1,0.608333333,12.7,13.30833333,13.91666667,14.525,15.13333333,15.74166667,16.35,16.95833333,17.56666667,18.175,18.78333333,19.39166667,20,19.39166667,18.78333334,18.175,17.56666667,16.95833334,16.35000001,15.74166667,15.13333334,14.52500001,13.91666667,13.30833334
2014,2,21,13.2,19.4,16.3,1,0.516666667,13.2,13.71666667,14.23333333,14.75,15.26666667,15.78333333,16.3,16.81666667,17.33333333,17.85,18.36666667,18.88333333,19.4,18.88333333,18.36666666,17.85,17.33333333,16.81666666,16.3,15.78333333,15.26666666,14.74999999,14.23333333,13.71666666
2014,2,22,14.1,19.3,16.7,1,0.433333333,14.1,14.53333333,14.96666667,15.4,15.83333333,16.26666667,16.7,17.13333333,17.56666667,18,18.43333333,18.86666667,19.3,18.86666667,18.43333334,18,17.56666667,17.13333334,16.70000001,16.26666667,15.83333334,15.40000001,14.96666667,14.53333334
2014,2,23,14,21.2,17.6,1,0.6,14,14.6,15.2,15.8,16.4,17,17.6,18.2,18.8,19.4,20,20.6,21.2,20.6,20,19.4,18.8,18.2,17.6,17,16.4,15.8,15.2,14.6
2014,2,24,13.4,23.9,18.65,1,0.875,13.4,14.275,15.15,16.025,16.9,17.775,18.65,19.525,20.4,21.275,22.15,23.025,23.9,23.025,22.15,21.275,20.4,19.525,18.65,17.775,16.9,16.025,15.15,14.275
2014,2,25,15,33.2,24.1,1,1.516666667,15,16.51666667,18.03333333,19.55,21.06666667,22.58333333,24.1,25.61666667,27.13333333,28.65,30.16666667,31.68333333,33.2,31.68333333,30.16666666,28.65,27.13333333,25.61666666,24.1,22.58333333,21.06666666,19.54999999,18.03333333,16.51666666
2014,2,26,14.9,20.6,17.75,1,0.475,14.9,15.375,15.85,16.325,16.8,17.275,17.75,18.225,18.7,19.175,19.65,20.125,20.6,20.125,19.65,19.175,18.7,18.225,17.75,17.275,16.8,16.325,15.85,15.375
2014,2,27,14,20,17,1,0.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,19.5,19,18.5,18,17.5,17,16.5,16,15.5,15,14.5
2014,2,28,12.3,21.3,16.8,1,0.75,12.3,13.05,13.8,14.55,15.3,16.05,16.8,17.55,18.3,19.05,19.8,20.55,21.3,20.55,19.8,19.05,18.3,17.55,16.8,16.05,15.3,14.55,13.8,13.05
2014,3,1,14.5,22.3,18.4,1,0.65,14.5,15.15,15.8,16.45,17.1,17.75,18.4,19.05,19.7,20.35,21,21.65,22.3,21.65,21,20.35,19.7,19.05,18.4,17.75,17.1,16.45,15.8,15.15
2014,3,2,16.8,21.2,19,1,0.366666667,16.8,17.16666667,17.53333333,17.9,18.26666667,18.63333333,19,19.36666667,19.73333333,20.1,20.46666667,20.83333333,21.2,20.83333333,20.46666666,20.1,19.73333333,19.36666666,19,18.63333333,18.26666666,17.89999999,17.53333333,17.16666666
2014,3,3,15.3,23.2,19.25,1,0.658333333,15.3,15.95833333,16.61666667,17.275,17.93333333,18.59166667,19.25,19.90833333,20.56666667,21.225,21.88333333,22.54166667,23.2,22.54166667,21.88333334,21.225,20.56666667,19.90833334,19.25000001,18.59166667,17.93333334,17.27500001,16.61666667,15.95833334
2014,3,4,15.7,32.9,24.3,1,1.433333333,15.7,17.13333333,18.56666667,20,21.43333333,22.86666667,24.3,25.73333333,27.16666667,28.6,30.03333333,31.46666667,32.9,31.46666667,30.03333334,28.6,27.16666667,25.73333334,24.30000001,22.86666667,21.43333334,20.00000001,18.56666667,17.13333334
2014,3,5,18.6,22.6,20.6,1,0.333333333,18.6,18.93333333,19.26666667,19.6,19.93333333,20.26666667,20.6,20.93333333,21.26666667,21.6,21.93333333,22.26666667,22.6,22.26666667,21.93333334,21.6,21.26666667,20.93333334,20.60000001,20.26666667,19.93333334,19.60000001,19.26666667,18.93333334
2014,3,6,13,19.6,16.3,1,0.55,13,13.55,14.1,14.65,15.2,15.75,16.3,16.85,17.4,17.95,18.5,19.05,19.6,19.05,18.5,17.95,17.4,16.85,16.3,15.75,15.2,14.65,14.1,13.55
2014,3,7,14.1,22,18.05,1,0.658333333,14.1,14.75833333,15.41666667,16.075,16.73333333,17.39166667,18.05,18.70833333,19.36666667,20.025,20.68333333,21.34166667,22,21.34166667,20.68333334,20.025,19.36666667,18.70833334,18.05000001,17.39166667,16.73333334,16.07500001,15.41666667,14.75833334
2014,3,8,14.8,27.4,21.1,1,1.05,14.8,15.85,16.9,17.95,19,20.05,21.1,22.15,23.2,24.25,25.3,26.35,27.4,26.35,25.3,24.25,23.2,22.15,21.1,20.05,19,17.95,16.9,15.85
2014,3,9,16.4,32.6,24.5,1,1.35,16.4,17.75,19.1,20.45,21.8,23.15,24.5,25.85,27.2,28.55,29.9,31.25,32.6,31.25,29.9,28.55,27.2,25.85,24.5,23.15,21.8,20.45,19.1,17.75
2014,3,10,19.7,32.3,26,1,1.05,19.7,20.75,21.8,22.85,23.9,24.95,26,27.05,28.1,29.15,30.2,31.25,32.3,31.25,30.2,29.15,28.1,27.05,26,24.95,23.9,22.85,21.8,20.75
2014,3,11,18.4,31.7,25.05,1,1.108333333,18.4,19.50833333,20.61666667,21.725,22.83333333,23.94166667,25.05,26.15833333,27.26666667,28.375,29.48333333,30.59166667,31.7,30.59166667,29.48333334,28.375,27.26666667,26.15833334,25.05000001,23.94166667,22.83333334,21.72500001,20.61666667,19.50833334
2014,3,12,16.1,20.4,18.25,1,0.358333333,16.1,16.45833333,16.81666667,17.175,17.53333333,17.89166667,18.25,18.60833333,18.96666667,19.325,19.68333333,20.04166667,20.4,20.04166667,19.68333334,19.325,18.96666667,18.60833334,18.25000001,17.89166667,17.53333334,17.17500001,16.81666667,16.45833334
2014,3,13,12.1,21.4,16.75,1,0.775,12.1,12.875,13.65,14.425,15.2,15.975,16.75,17.525,18.3,19.075,19.85,20.625,21.4,20.625,19.85,19.075,18.3,17.525,16.75,15.975,15.2,14.425,13.65,12.875
2014,3,14,13.5,25.9,19.7,1,1.033333333,13.5,14.53333333,15.56666667,16.6,17.63333333,18.66666667,19.7,20.73333333,21.76666667,22.8,23.83333333,24.86666667,25.9,24.86666667,23.83333334,22.8,21.76666667,20.73333334,19.70000001,18.66666667,17.63333334,16.60000001,15.56666667,14.53333334
2014,3,15,16.6,29.5,23.05,1,1.075,16.6,17.675,18.75,19.825,20.9,21.975,23.05,24.125,25.2,26.275,27.35,28.425,29.5,28.425,27.35,26.275,25.2,24.125,23.05,21.975,20.9,19.825,18.75,17.675
2014,3,16,13.5,20.3,16.9,1,0.566666667,13.5,14.06666667,14.63333333,15.2,15.76666667,16.33333333,16.9,17.46666667,18.03333333,18.6,19.16666667,19.73333333,20.3,19.73333333,19.16666666,18.6,18.03333333,17.46666666,16.9,16.33333333,15.76666666,15.19999999,14.63333333,14.06666666
2014,3,17,14.4,25.3,19.85,1,0.908333333,14.4,15.30833333,16.21666667,17.125,18.03333333,18.94166667,19.85,20.75833333,21.66666667,22.575,23.48333333,24.39166667,25.3,24.39166667,23.48333334,22.575,21.66666667,20.75833334,19.85000001,18.94166667,18.03333334,17.12500001,16.21666667,15.30833334
2014,3,18,15.2,24.3,19.75,1,0.758333333,15.2,15.95833333,16.71666667,17.475,18.23333333,18.99166667,19.75,20.50833333,21.26666667,22.025,22.78333333,23.54166667,24.3,23.54166667,22.78333334,22.025,21.26666667,20.50833334,19.75000001,18.99166667,18.23333334,17.47500001,16.71666667,15.95833334
2014,3,19,13.6,21,17.3,1,0.616666667,13.6,14.21666667,14.83333333,15.45,16.06666667,16.68333333,17.3,17.91666667,18.53333333,19.15,19.76666667,20.38333333,21,20.38333333,19.76666666,19.15,18.53333333,17.91666666,17.3,16.68333333,16.06666666,15.44999999,14.83333333,14.21666666
2014,3,20,10.5,30.3,20.4,1,1.65,10.5,12.15,13.8,15.45,17.1,18.75,20.4,22.05,23.7,25.35,27,28.65,30.3,28.65,27,25.35,23.7,22.05,20.4,18.75,17.1,15.45,13.8,12.15
2014,3,21,13.3,22.7,18,1,0.783333333,13.3,14.08333333,14.86666667,15.65,16.43333333,17.21666667,18,18.78333333,19.56666667,20.35,21.13333333,21.91666667,22.7,21.91666667,21.13333334,20.35,19.56666667,18.78333334,18.00000001,17.21666667,16.43333334,15.65000001,14.86666667,14.08333334
2014,3,22,13.4,18.1,15.75,0,0.391666667,13.4,13.79166667,14.18333333,14.575,14.96666667,15.35833333,15.75,16.14166667,16.53333333,16.925,17.31666667,17.70833333,18.1,17.70833333,17.31666666,16.925,16.53333333,16.14166666,15.75,15.35833333,14.96666666,14.57499999,14.18333333,13.79166666
2014,3,23,14,17.7,15.85,0,0.308333333,14,14.30833333,14.61666667,14.925,15.23333333,15.54166667,15.85,16.15833333,16.46666667,16.775,17.08333333,17.39166667,17.7,17.39166667,17.08333334,16.775,16.46666667,16.15833334,15.85000001,15.54166667,15.23333334,14.92500001,14.61666667,14.30833334
2014,3,24,12,18.2,15.1,0,0.516666667,12,12.51666667,13.03333333,13.55,14.06666667,14.58333333,15.1,15.61666667,16.13333333,16.65,17.16666667,17.68333333,18.2,17.68333333,17.16666666,16.65,16.13333333,15.61666666,15.1,14.58333333,14.06666666,13.54999999,13.03333333,12.51666666
2014,3,25,11.5,24.4,17.95,1,1.075,11.5,12.575,13.65,14.725,15.8,16.875,17.95,19.025,20.1,21.175,22.25,23.325,24.4,23.325,22.25,21.175,20.1,19.025,17.95,16.875,15.8,14.725,13.65,12.575
2014,3,26,13.9,26.9,20.4,1,1.083333333,13.9,14.98333333,16.06666667,17.15,18.23333333,19.31666667,20.4,21.48333333,22.56666667,23.65,24.73333333,25.81666667,26.9,25.81666667,24.73333334,23.65,22.56666667,21.48333334,20.40000001,19.31666667,18.23333334,17.15000001,16.06666667,14.98333334
2014,3,27,17,25.8,21.4,1,0.733333333,17,17.73333333,18.46666667,19.2,19.93333333,20.66666667,21.4,22.13333333,22.86666667,23.6,24.33333333,25.06666667,25.8,25.06666667,24.33333334,23.6,22.86666667,22.13333334,21.40000001,20.66666667,19.93333334,19.20000001,18.46666667,17.73333334
2014,3,28,16.9,20.5,18.7,1,0.3,16.9,17.2,17.5,17.8,18.1,18.4,18.7,19,19.3,19.6,19.9,20.2,20.5,20.2,19.9,19.6,19.3,19,18.7,18.4,18.1,17.8,17.5,17.2
2014,3,29,12.3,22.1,17.2,1,0.816666667,12.3,13.11666667,13.93333333,14.75,15.56666667,16.38333333,17.2,18.01666667,18.83333333,19.65,20.46666667,21.28333333,22.1,21.28333333,20.46666666,19.65,18.83333333,18.01666666,17.2,16.38333333,15.56666666,14.74999999,13.93333333,13.11666666
2014,3,30,14.3,24.3,19.3,1,0.833333333,14.3,15.13333333,15.96666667,16.8,17.63333333,18.46666667,19.3,20.13333333,20.96666667,21.8,22.63333333,23.46666667,24.3,23.46666667,22.63333334,21.8,20.96666667,20.13333334,19.30000001,18.46666667,17.63333334,16.80000001,15.96666667,15.13333334
2014,3,31,16.3,30.5,23.4,1,1.183333333,16.3,17.48333333,18.66666667,19.85,21.03333333,22.21666667,23.4,24.58333333,25.76666667,26.95,28.13333333,29.31666667,30.5,29.31666667,28.13333334,26.95,25.76666667,24.58333334,23.40000001,22.21666667,21.03333334,19.85000001,18.66666667,17.48333334
2014,4,1,17.9,33.1,25.5,1,1.266666667,17.9,19.16666667,20.43333333,21.7,22.96666667,24.23333333,25.5,26.76666667,28.03333333,29.3,30.56666667,31.83333333,33.1,31.83333333,30.56666666,29.3,28.03333333,26.76666666,25.5,24.23333333,22.96666666,21.69999999,20.43333333,19.16666666
2014,4,2,22.2,24.9,23.55,1,0.225,22.2,22.425,22.65,22.875,23.1,23.325,23.55,23.775,24,24.225,24.45,24.675,24.9,24.675,24.45,24.225,24,23.775,23.55,23.325,23.1,22.875,22.65,22.425
2014,4,3,15.6,17.7,16.65,1,0.175,15.6,15.775,15.95,16.125,16.3,16.475,16.65,16.825,17,17.175,17.35,17.525,17.7,17.525,17.35,17.175,17,16.825,16.65,16.475,16.3,16.125,15.95,15.775
2014,4,4,14.2,19.4,16.8,1,0.433333333,14.2,14.63333333,15.06666667,15.5,15.93333333,16.36666667,16.8,17.23333333,17.66666667,18.1,18.53333333,18.96666667,19.4,18.96666667,18.53333334,18.1,17.66666667,17.23333334,16.80000001,16.36666667,15.93333334,15.50000001,15.06666667,14.63333334
2014,4,5,14.8,24.2,19.5,1,0.783333333,14.8,15.58333333,16.36666667,17.15,17.93333333,18.71666667,19.5,20.28333333,21.06666667,21.85,22.63333333,23.41666667,24.2,23.41666667,22.63333334,21.85,21.06666667,20.28333334,19.50000001,18.71666667,17.93333334,17.15000001,16.36666667,15.58333334
2014,4,6,11.8,24.3,18.05,1,1.041666667,11.8,12.84166667,13.88333333,14.925,15.96666667,17.00833333,18.05,19.09166667,20.13333333,21.175,22.21666667,23.25833333,24.3,23.25833333,22.21666666,21.175,20.13333333,19.09166666,18.05,17.00833333,15.96666666,14.92499999,13.88333333,12.84166666
2014,4,7,13.4,25.5,19.45,1,1.008333333,13.4,14.40833333,15.41666667,16.425,17.43333333,18.44166667,19.45,20.45833333,21.46666667,22.475,23.48333333,24.49166667,25.5,24.49166667,23.48333334,22.475,21.46666667,20.45833334,19.45000001,18.44166667,17.43333334,16.42500001,15.41666667,14.40833334
2014,4,8,16.6,22.1,19.35,1,0.458333333,16.6,17.05833333,17.51666667,17.975,18.43333333,18.89166667,19.35,19.80833333,20.26666667,20.725,21.18333333,21.64166667,22.1,21.64166667,21.18333334,20.725,20.26666667,19.80833334,19.35000001,18.89166667,18.43333334,17.97500001,17.51666667,17.05833334
2014,4,9,16.8,17.9,17.35,1,0.091666667,16.8,16.89166667,16.98333333,17.075,17.16666667,17.25833333,17.35,17.44166667,17.53333333,17.625,17.71666667,17.80833333,17.9,17.80833333,17.71666666,17.625,17.53333333,17.44166666,17.35,17.25833333,17.16666666,17.07499999,16.98333333,16.89166666
2014,4,10,16.7,19,17.85,1,0.191666667,16.7,16.89166667,17.08333333,17.275,17.46666667,17.65833333,17.85,18.04166667,18.23333333,18.425,18.61666667,18.80833333,19,18.80833333,18.61666666,18.425,18.23333333,18.04166666,17.85,17.65833333,17.46666666,17.27499999,17.08333333,16.89166666
2014,4,11,17.2,18.6,17.9,1,0.116666667,17.2,17.31666667,17.43333333,17.55,17.66666667,17.78333333,17.9,18.01666667,18.13333333,18.25,18.36666667,18.48333333,18.6,18.48333333,18.36666666,18.25,18.13333333,18.01666666,17.9,17.78333333,17.66666666,17.54999999,17.43333333,17.31666666
2014,4,12,15.1,22.3,18.7,1,0.6,15.1,15.7,16.3,16.9,17.5,18.1,18.7,19.3,19.9,20.5,21.1,21.7,22.3,21.7,21.1,20.5,19.9,19.3,18.7,18.1,17.5,16.9,16.3,15.7
2014,4,13,11.7,20.3,16,0,0.716666667,11.7,12.41666667,13.13333333,13.85,14.56666667,15.28333333,16,16.71666667,17.43333333,18.15,18.86666667,19.58333333,20.3,19.58333333,18.86666666,18.15,17.43333333,16.71666666,16,15.28333333,14.56666666,13.84999999,13.13333333,12.41666666
2014,4,14,11.7,20.6,16.15,1,0.741666667,11.7,12.44166667,13.18333333,13.925,14.66666667,15.40833333,16.15,16.89166667,17.63333333,18.375,19.11666667,19.85833333,20.6,19.85833333,19.11666666,18.375,17.63333333,16.89166666,16.15,15.40833333,14.66666666,13.92499999,13.18333333,12.44166666
2014,4,15,10,20.3,15.15,0,0.858333333,10,10.85833333,11.71666667,12.575,13.43333333,14.29166667,15.15,16.00833333,16.86666667,17.725,18.58333333,19.44166667,20.3,19.44166667,18.58333334,17.725,16.86666667,16.00833334,15.15000001,14.29166667,13.43333334,12.57500001,11.71666667,10.85833334
2014,4,16,9.9,21,15.45,0,0.925,9.9,10.825,11.75,12.675,13.6,14.525,15.45,16.375,17.3,18.225,19.15,20.075,21,20.075,19.15,18.225,17.3,16.375,15.45,14.525,13.6,12.675,11.75,10.825
2014,4,17,10.9,23.5,17.2,1,1.05,10.9,11.95,13,14.05,15.1,16.15,17.2,18.25,19.3,20.35,21.4,22.45,23.5,22.45,21.4,20.35,19.3,18.25,17.2,16.15,15.1,14.05,13,11.95
2014,4,18,12.7,18.7,15.7,0,0.5,12.7,13.2,13.7,14.2,14.7,15.2,15.7,16.2,16.7,17.2,17.7,18.2,18.7,18.2,17.7,17.2,16.7,16.2,15.7,15.2,14.7,14.2,13.7,13.2
2014,4,19,11.8,17,14.4,0,0.433333333,11.8,12.23333333,12.66666667,13.1,13.53333333,13.96666667,14.4,14.83333333,15.26666667,15.7,16.13333333,16.56666667,17,16.56666667,16.13333334,15.7,15.26666667,14.83333334,14.40000001,13.96666667,13.53333334,13.10000001,12.66666667,12.23333334
2014,4,20,12.5,19.2,15.85,0,0.558333333,12.5,13.05833333,13.61666667,14.175,14.73333333,15.29166667,15.85,16.40833333,16.96666667,17.525,18.08333333,18.64166667,19.2,18.64166667,18.08333334,17.525,16.96666667,16.40833334,15.85000001,15.29166667,14.73333334,14.17500001,13.61666667,13.05833334
2014,4,21,12.3,19,15.65,0,0.558333333,12.3,12.85833333,13.41666667,13.975,14.53333333,15.09166667,15.65,16.20833333,16.76666667,17.325,17.88333333,18.44166667,19,18.44166667,17.88333334,17.325,16.76666667,16.20833334,15.65000001,15.09166667,14.53333334,13.97500001,13.41666667,12.85833334
2014,4,22,13.5,17.2,15.35,0,0.308333333,13.5,13.80833333,14.11666667,14.425,14.73333333,15.04166667,15.35,15.65833333,15.96666667,16.275,16.58333333,16.89166667,17.2,16.89166667,16.58333334,16.275,15.96666667,15.65833334,15.35000001,15.04166667,14.73333334,14.42500001,14.11666667,13.80833334
2014,4,23,10.9,18.4,14.65,0,0.625,10.9,11.525,12.15,12.775,13.4,14.025,14.65,15.275,15.9,16.525,17.15,17.775,18.4,17.775,17.15,16.525,15.9,15.275,14.65,14.025,13.4,12.775,12.15,11.525
